ConvID_qtmentions,text,ratings
17741_0,hi hello! what kind of movies do you like? ,"[(2604, 1), (2393, 1), (2959, 1), (1232, 1), (436, 1), (2115, 1), (5898, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17741_2,hi hello! what kind of movies do you like? Can you suggest Comedies like @111161 or @104174 or more recent comedies ,"[(2959, 1), (1232, 1), (436, 1), (2115, 1), (5898, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17741_3,hi hello! what kind of movies do you like? Can you suggest Comedies like @111161 or @104174 or more recent comedies I like @142910 too ,"[(1232, 1), (436, 1), (2115, 1), (5898, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17741_4,hi hello! what kind of movies do you like? Can you suggest Comedies like @111161 or @104174 or more recent comedies I like @142910 too Or family movies like @80067 ,"[(436, 1), (2115, 1), (5898, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17741_5,hi hello! what kind of movies do you like? Can you suggest Comedies like @111161 or @104174 or more recent comedies I like @142910 too Or family movies like @80067 You might like @202934 if you liked Animal House. It's not really a family movie though. ,"[(436, 1), (2115, 1), (5898, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17741_6,hi hello! what kind of movies do you like? Can you suggest Comedies like @111161 or @104174 or more recent comedies I like @142910 too Or family movies like @80067 You might like @202934 if you liked Animal House. It's not really a family movie though. Loved @202934 actually saw it in theaters ,"[(2115, 1), (5898, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17741_7,hi hello! what kind of movies do you like? Can you suggest Comedies like @111161 or @104174 or more recent comedies I like @142910 too Or family movies like @80067 You might like @202934 if you liked Animal House. It's not really a family movie though. Loved @202934 actually saw it in theaters and the sequel @198887 ,"[(1232, 1), (436, 1), (2115, 1), (5898, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17752_0,hello Hello I like comedies ,"[(1232, 1), (6534, 1), (212, 1), (3521, 1), (335, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17752_2,hello Hello I like comedies 80's / 90's movies like @202934 or @104174 ,"[(212, 1), (3521, 1), (335, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17752_4,hello Hello I like comedies 80's / 90's movies like @202934 or @104174 Excellent.  Do you like classic comedies like @104174 or newer ones like @130870 ,"[(212, 1), (3521, 1), (335, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17752_5,hello Hello I like comedies 80's / 90's movies like @202934 or @104174 Excellent.  Do you like classic comedies like @104174 or newer ones like @130870 Have not seen @130870 ,"[(3521, 1), (335, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17752_6,hello Hello I like comedies 80's / 90's movies like @202934 or @104174 Excellent.  Do you like classic comedies like @104174 or newer ones like @130870 Have not seen @130870 Have you seen @99461 ? ,"[(1232, 1), (6534, 1), (212, 1), (3521, 1), (335, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17752_7,hello Hello I like comedies 80's / 90's movies like @202934 or @104174 Excellent.  Do you like classic comedies like @104174 or newer ones like @130870 Have not seen @130870 Have you seen @99461 ? You may like that if you like @104174 ,"[(335, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17752_8,"hello Hello I like comedies 80's / 90's movies like @202934 or @104174 Excellent.  Do you like classic comedies like @104174 or newer ones like @130870 Have not seen @130870 Have you seen @99461 ? You may like that if you like @104174 Or @148477 Oh yeah, loved the @99461 and @132823 ","[(335, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17756_0,Hello hello can you recommend a Netflix movie to me? What type of movies do you enjoy? I noticed a lot of Stephen King movies on Netflix recently like @112994 and @203761 If you enjoy horror I'm more of a cheesy sci-fi movie person I'm tryiing to think of what else I saw on there I think there was a new Cloverfield movie @205305 If you haven't seen that already ,"[(79, 1), (2235, 1), (2940, 1), (4860, 1), (247, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17756_1,Hello hello can you recommend a Netflix movie to me? What type of movies do you enjoy? I noticed a lot of Stephen King movies on Netflix recently like @112994 and @203761 If you enjoy horror I'm more of a cheesy sci-fi movie person I'm tryiing to think of what else I saw on there I think there was a new Cloverfield movie @205305 If you haven't seen that already Is it different from @84195 ? ,"[(2235, 1), (2940, 1), (4860, 1), (247, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17756_2,"Hello hello can you recommend a Netflix movie to me? What type of movies do you enjoy? I noticed a lot of Stephen King movies on Netflix recently like @112994 and @203761 If you enjoy horror I'm more of a cheesy sci-fi movie person I'm tryiing to think of what else I saw on there I think there was a new Cloverfield movie @205305 If you haven't seen that already Is it different from @84195 ? I'm not sure if it's on Netflix, but @197111 was also fun ","[(2940, 1), (4860, 1), (247, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17756_3,"Hello hello can you recommend a Netflix movie to me? What type of movies do you enjoy? I noticed a lot of Stephen King movies on Netflix recently like @112994 and @203761 If you enjoy horror I'm more of a cheesy sci-fi movie person I'm tryiing to think of what else I saw on there I think there was a new Cloverfield movie @205305 If you haven't seen that already Is it different from @84195 ? I'm not sure if it's on Netflix, but @197111 was also fun It is a continuation of @76519 Signs is a great movie - I love Mel Gibbson movies. ","[(4860, 1), (247, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17756_5,"Hello hello can you recommend a Netflix movie to me? What type of movies do you enjoy? I noticed a lot of Stephen King movies on Netflix recently like @112994 and @203761 If you enjoy horror I'm more of a cheesy sci-fi movie person I'm tryiing to think of what else I saw on there I think there was a new Cloverfield movie @205305 If you haven't seen that already Is it different from @84195 ? I'm not sure if it's on Netflix, but @197111 was also fun It is a continuation of @76519 Signs is a great movie - I love Mel Gibbson movies. @155110 was really good.  Have you seen @79968 ? I enjoyed that quite a bit ","[(4860, 1), (247, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17766_0,"hello hi I like comedies, 70's and 80's ","[(5226, 1), (1147, 1), (1232, 1), (5231, 1), (5762, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17766_2,"hello hi I like comedies, 70's and 80's Have you seen @189705 and @83370 ? ","[(5231, 1), (5762, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17766_4,"hello hi I like comedies, 70's and 80's Have you seen @189705 and @83370 ? Like @104174  and @202934 ","[(5762, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17766_5,"hello hi I like comedies, 70's and 80's Have you seen @189705 and @83370 ? Like @104174  and @202934 Oh, I see.  How about @91457 ","[(5226, 1), (1147, 1), (1232, 1), (5231, 1), (5762, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17766_8,"hello hi I like comedies, 70's and 80's Have you seen @189705 and @83370 ? Like @104174  and @202934 Oh, I see.  How about @91457 Saw @189705 in the theaters.  Haven't seen @91457 will check it out.  Haven't seen @83370 either, thanks for suggestions I also saw @192420 recently.  a bit stranger Liked it too. sad that Kelly Lebrock didn't become a bigger star Indeed.  Many talented people ","[(5762, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17771_0,"Hi, what kind of movies do you like? Hello.  Have you seen any good mystery films recently? Or thrillers ","[(2662, 1), (3942, 1), (850, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17771_1,"Hi, what kind of movies do you like? Hello.  Have you seen any good mystery films recently? Or thrillers @171468 was good, but it's more spy thriller than mystery I liked that film a lot ","[(3942, 1), (850, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17771_2,"Hi, what kind of movies do you like? Hello.  Have you seen any good mystery films recently? Or thrillers @171468 was good, but it's more spy thriller than mystery I liked that film a lot @78670  is a great thriller if you like scifi ","[(850, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17771_3,"Hi, what kind of movies do you like? Hello.  Have you seen any good mystery films recently? Or thrillers @171468 was good, but it's more spy thriller than mystery I liked that film a lot @78670  is a great thriller if you like scifi I liked the other Le Carre one, I think it was @178017 ","[(3942, 1), (850, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17776_0,Hello What films do you enjoy? ,"[(6015, 1), (6258, 1), (6270, 1), (838, 1), (2087, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17776_2,"Hello What films do you enjoy? hi, I'm looking for disaster movies like @193658 and @158903 ","[(6270, 1), (838, 1), (2087, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17776_3,"Hello What films do you enjoy? hi, I'm looking for disaster movies like @193658 and @158903 Have you seen @129362 ? ","[(6015, 1), (6258, 1), (6270, 1), (838, 1), (2087, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17776_5,"Hello What films do you enjoy? hi, I'm looking for disaster movies like @193658 and @158903 Have you seen @129362 ? I enjoyed @193658 , but I have yet to see @158903 ","[(2087, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17776_7,"Hello What films do you enjoy? hi, I'm looking for disaster movies like @193658 and @158903 Have you seen @129362 ? I enjoyed @193658 , but I have yet to see @158903 I liked the classic ones @194965 and @200857 I have it was ok.  I like the disaster eye candy. ","[(2087, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17776_9,"Hello What films do you enjoy? hi, I'm looking for disaster movies like @193658 and @158903 Have you seen @129362 ? I enjoyed @193658 , but I have yet to see @158903 I liked the classic ones @194965 and @200857 I have it was ok.  I like the disaster eye candy. Ive seen @194965 but not @200857 will look for it. I've heard the @141261 movies are bad, but funny the one's I've seen are so so bad.  but that's the point I didn't feel the need to watch them ","[(2087, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17786_0,Hello May I suggest a movie for you? What type of movies do you like? Hey yes of course Hello I am looking for anything really. What is your favorites? I just want to find something new. ,"[(1796, 1), (3636, 1), (714, 1), (1555, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17786_1,"Hello May I suggest a movie for you? What type of movies do you like? Hey yes of course Hello I am looking for anything really. What is your favorites? I just want to find something new. Have you seen @205435 ? Nope, what genre is that? ","[(3636, 1), (714, 1), (1555, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17786_2,"Hello May I suggest a movie for you? What type of movies do you like? Hey yes of course Hello I am looking for anything really. What is your favorites? I just want to find something new. Have you seen @205435 ? Nope, what genre is that? There's also @205430 Mystery/Crime that sounds interesting ","[(3636, 1), (714, 1), (1555, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17786_4,"Hello May I suggest a movie for you? What type of movies do you like? Hey yes of course Hello I am looking for anything really. What is your favorites? I just want to find something new. Have you seen @205435 ? Nope, what genre is that? There's also @205430 Mystery/Crime that sounds interesting @205435  is a comedy. and @205430 
 is a thriller/horror ","[(3636, 1), (714, 1), (1555, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17786_6,"Hello May I suggest a movie for you? What type of movies do you like? Hey yes of course Hello I am looking for anything really. What is your favorites? I just want to find something new. Have you seen @205435 ? Nope, what genre is that? There's also @205430 Mystery/Crime that sounds interesting @205435  is a comedy. and @205430 
 is a thriller/horror @205435  is a comedy. and @205430  is a thriller/horror Is A quiet place really scary? It's supposed to be. ","[(714, 1), (1555, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17786_7,"Hello May I suggest a movie for you? What type of movies do you like? Hey yes of course Hello I am looking for anything really. What is your favorites? I just want to find something new. Have you seen @205435 ? Nope, what genre is that? There's also @205430 Mystery/Crime that sounds interesting @205435  is a comedy. and @205430 
 is a thriller/horror @205435  is a comedy. and @205430  is a thriller/horror Is A quiet place really scary? It's supposed to be. Did you see @83552 ? ","[(1555, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17786_8,"Hello May I suggest a movie for you? What type of movies do you like? Hey yes of course Hello I am looking for anything really. What is your favorites? I just want to find something new. Have you seen @205435 ? Nope, what genre is that? There's also @205430 Mystery/Crime that sounds interesting @205435  is a comedy. and @205430 
 is a thriller/horror @205435  is a comedy. and @205430  is a thriller/horror Is A quiet place really scary? It's supposed to be. Did you see @83552 ? I loved Emily Blunt in @134726 ","[(714, 1), (1555, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17786_9,"Hello May I suggest a movie for you? What type of movies do you like? Hey yes of course Hello I am looking for anything really. What is your favorites? I just want to find something new. Have you seen @205435 ? Nope, what genre is that? There's also @205430 Mystery/Crime that sounds interesting @205435  is a comedy. and @205430 
 is a thriller/horror @205435  is a comedy. and @205430  is a thriller/horror Is A quiet place really scary? It's supposed to be. Did you see @83552 ? I loved Emily Blunt in @134726 I did see @83552 but I'm not a big fan of the rock. They seem to over dramatized. Did you see her in @139048 ? I did see that one, I really confused me. I liked the actors in it tho. ","[(1796, 1), (3636, 1), (714, 1), (1555, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17787_0,hi Hi. What are you looking for? I like documentaries 70's grindhouse and adult comedies ,"[(2687, 1), (885, 1), (623, 1), (4907, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17787_1,"hi Hi. What are you looking for? I like documentaries 70's grindhouse and adult comedies I have not seen @125036 it's good, both parts. ","[(885, 1), (623, 1), (4907, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17787_2,"hi Hi. What are you looking for? I like documentaries 70's grindhouse and adult comedies I have not seen @125036 it's good, both parts. @177112 was pretty funny ","[(623, 1), (4907, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17787_3,"hi Hi. What are you looking for? I like documentaries 70's grindhouse and adult comedies I have not seen @125036 it's good, both parts. @177112 was pretty funny @135571  was a good comedy.  I liked Wedding Crashers ","[(885, 1), (623, 1), (4907, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17787_4,"hi Hi. What are you looking for? I like documentaries 70's grindhouse and adult comedies I have not seen @125036 it's good, both parts. @177112 was pretty funny @135571  was a good comedy.  I liked Wedding Crashers whoops, @177112 ","[(4907, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17796_0,Hello hi What type of  films do you enjoy? ,"[(4304, 1), (1386, 1), (4686, 0), (5653, 1), (1084, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17796_2,"Hello hi What type of  films do you enjoy? I like horror movies like @185171 or @127673 Oh, interesting ","[(4686, 0), (5653, 1), (1084, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17796_3,"Hello hi What type of  films do you enjoy? I like horror movies like @185171 or @127673 Oh, interesting I saw @203761 on Netflix a while ago Good Stephen King film I haven't seen that one, will look for it on netflix. ","[(4304, 1), (1386, 1), (4686, 0), (5653, 1), (1084, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17796_5,"Hello hi What type of  films do you enjoy? I like horror movies like @185171 or @127673 Oh, interesting I saw @203761 on Netflix a while ago Good Stephen King film I haven't seen that one, will look for it on netflix. I liked @185171 and @127673 ","[(5653, 1), (1084, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17796_6,"Hello hi What type of  films do you enjoy? I like horror movies like @185171 or @127673 Oh, interesting I saw @203761 on Netflix a while ago Good Stephen King film I haven't seen that one, will look for it on netflix. I liked @185171 and @127673 wasn't impressed with @187028 ","[(1084, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17796_7,"Hello hi What type of  films do you enjoy? I like horror movies like @185171 or @127673 Oh, interesting I saw @203761 on Netflix a while ago Good Stephen King film I haven't seen that one, will look for it on netflix. I liked @185171 and @127673 wasn't impressed with @187028 Have you seen @126304 I think that is also on netflix loved @202190 though ","[(5653, 1), (1084, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17801_0,Hello Hey can I help you find a movie? Looking for a good Action movie ,"[(2610, 1), (4925, 1), (4807, 1), (1267, 1), (1305, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17801_1,Hello Hey can I help you find a movie? Looking for a good Action movie Something like @141788 ,"[(4925, 1), (4807, 1), (1267, 1), (1305, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17801_2,Hello Hey can I help you find a movie? Looking for a good Action movie Something like @141788 Hey you seen @78418 ,"[(4807, 1), (1267, 1), (1305, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17801_3,Hello Hey can I help you find a movie? Looking for a good Action movie Something like @141788 Hey you seen @78418 @188168 was pretty good tho for something more similar. Ive only seen the first one. I liked it. Is @165308  any good? ,"[(1267, 1), (1305, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17801_4,Hello Hey can I help you find a movie? Looking for a good Action movie Something like @141788 Hey you seen @78418 @188168 was pretty good tho for something more similar. Ive only seen the first one. I liked it. Is @165308  any good? Also @154857 is a classic movie that had a nice plot ,"[(4807, 1), (1267, 1), (1305, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17801_5,Hello Hey can I help you find a movie? Looking for a good Action movie Something like @141788 Hey you seen @78418 @188168 was pretty good tho for something more similar. Ive only seen the first one. I liked it. Is @165308  any good? Also @154857 is a classic movie that had a nice plot I liked @188168  a lot ,"[(1267, 1), (1305, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
17801_6,Hello Hey can I help you find a movie? Looking for a good Action movie Something like @141788 Hey you seen @78418 @188168 was pretty good tho for something more similar. Ive only seen the first one. I liked it. Is @165308  any good? Also @154857 is a classic movie that had a nice plot I liked @188168  a lot Its been a while since I have seen @154857 ,"[(1305, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
